index,entity_value
5438,['Not found']
5439,['Not found']
5440,"['Max to 2""']"
5441,['(119 mm)']
5442,['Not found']
5443,[['2415 V']]
5444,['Not found']
5445,"['32""']"
5446,['Not found']
5447,['Not found']
5448,['30cm/11. 8in']
5449,[['1300 w']]
5450,['Not found']
5451,['0.9 in / 2.3 cm']
5452,['3.66in']
5453,['Not found']
5454,['Not found']
5455,[['45 W']]
5456,['22 pound']
5457,['Not found']
5458,['22 KG']
5459,['Not found']
5460,['9.5cm']
5461,['22cm']
5462,['74inch)']
5463,['74inch)']
5464,['Not found']
5465,['330 lb']
5466,['2500 Pound']
5467,['4Ulg']
5468,['4Ulg']
5469,"["".OOcm/3.93in'""]"
5470,"["".OOcm/3.93in'""]"
5471,['Not found']
5472,['8 Inch']
5473,['9']
5474,['Not found']
5475,['Not found']
5476,['0 51']
5477,['188 mm']
5478,['Not found']
5479,['Not found']
5480,['Not found']
5481,[['2 W']]
5482,['265 LB']
5483,['Not found']
5484,['4.3 in / 11.0 cm']
5485,['6.8 in / 17.5 cm']
5486,['8. Scm']
5487,['Not found']
5488,['Not found']
5489,['Not found']
5490,[None]
5491,"['016cm(6.3"" )']"
5492,['Not found']
5493,['11.0']
5494,['11.0']
5495,[['10 v']]
5496,['Not found']
5497,['Not found']
5498,['Not found']
5499,['8']
5500,['9.6 in / 24.5 cm']
5501,['9.6 in / 24.5 cm']
5502,['Not found']
5503,[None]
5504,['5.5cm']
5505,[None]
5506,['Capacidade: 300ml']
5507,['Capacidade: 300ml']
5508,['Not found']
5509,['30cm/11.81in']
5510,['30cm/11.81in']
5511,[None]
5512,['Not found']
5513,['50 LB']
5514,['Not found']
5515,['330mm']
5516,['515 mm']
5517,['Not found']
5518,['Not found']
5519,['Not found']
5520,['5.5 in / 14.0 cm']
5521,['5.5 in / 14.0 cm']
5522,['13cm']
5523,[None]
5524,['@&@ 2022 PLEDIS ENTERTAINMENT 2022.06. DISTRIBUTED BY HYBE/YG PLUS. INC. KOREA_']
5525,['106 cm']
5526,['6o']
5527,['217']
5528,['Not found']
5529,['Not found']
5530,['Not found']
5531,[None]
5532,['20 MM']
5533,['20 MM']
5534,['Not found']
5535,['Not found']
5536,['Not found']
5537,['8.25 in / 21 cm']
5538,[None]
5539,['8inch']
5540,['60 cm']
5541,['60 cm']
5542,['12cm']
5543,['23cm']
5544,['Not found']
5545,"['28""(275mm)']"
5546,['Not found']
5547,['9']
5548,['Not found']
5549,['24in']
5550,['32 G']
5551,['Not found']
5552,[None]
5553,[None]
5554,[None]
5555,"['4cm|1.57""']"
5556,['4cm']
5557,['4cm']
5558,['Not found']
5559,['Not found']
5560,['Not found']
5561,['14.5cm']
5562,['1OCM/3.9IN']
5563,['1OCM/3.9IN']
5564,['330 LB']
5565,"['12""']"
5566,"['12""']"
5567,['30cm']
5568,[None]
5569,['100']
5570,['220 cm']
5571,['136mm']
5572,['Not found']
5573,"['12.5""']"
5574,['Not found']
5575,"[['1600 W', '1800 W', '1800 W']]"
5576,['6.5CM']
5577,['6.5CM']
5578,[None]
5579,['330 LB']
5580,['Not found']
5581,['Not found']
5582,['Not found']
5583,['28 Inch']
5584,['28 Inch']
5585,['Not found']
5586,['Not found']
5587,['11.8inch/3Ocm']
5588,['150cm/59.1inch']
5589,['3']
5590,['Not found']
5591,['Not found']
5592,['Not found']
5593,[None]
5594,['Not found']
5595,['Not found']
5596,['12CM']
5597,['12CM']
5598,['12CM']
5599,['8.1 in / 20.5 cm']
5600,['8.1 in / 20.5 cm']
5601,['8.1 in / 20.5 cm']
5602,['355 mL']
5603,['Not found']
5604,['Not found']
5605,"['33""']"
5606,"['35""']"
5607,[None]
5608,[None]
5609,['17.8CM']
5610,['520 g']
5611,['2.7cml 1.06in']
5612,['0.79in']
5613,['Not found']
5614,['Not found']
5615,"['5.3cm/2.09""']"
5616,"['5.3cm/2.09""']"
5617,['80']
5618,['8']
5619,['24cm']
5620,['5.7 in / 14.5 cm']
5621,['1.6 in / 4 cm']
5622,[None]
5623,[None]
5624,[None]
5625,[None]
5626,[None]
5627,['3.1 in / 8.0 cm']
5628,['Not found']
5629,"['3.5""']"
5630,"['3.5""']"
5631,"['3.5""']"
5632,[None]
5633,['8cm']
5634,['5']
5635,['Not found']
5636,"['37.6""']"
5637,"['15""']"
5638,['6.69in /17cm']
5639,['6.69in /17cm']
5640,['440 mm']
5641,['2']
5642,['Not found']
5643,['24cm']
5644,['Not found']
5645,['60 LB']
5646,[['220 v']]
5647,[['8 W']]
5648,['10.7 cm']
5649,['6.5-in/ 16.5 cm']
5650,['33 OZ']
5651,[None]
5652,['3.93 INCH']
5653,['3.93 INCH']
5654,[['120 w']]
5655,['Not found']
5656,['Not found']
5657,[['1450 w']]
5658,['660 lb']
5659,['91 G']
5660,['270']
5661,[None]
5662,['12CM']
5663,['12CM']
5664,['10.8CM']
5665,['Not found']
5666,['12cm']
5667,['12cm']
5668,[None]
5669,['9']
5670,['30cm']
5671,['30cm']
5672,[None]
5673,['2.8nv/7cm']
5674,['2.8nv/7cm']
5675,"['32""']"
5676,['Not found']
5677,['Not found']
5678,['Not found']
5679,"['21.3""']"
5680,"['21.3""']"
5681,[None]
5682,[['220 V']]
5683,[['1400 W']]
5684,['22 pound']
5685,['357 L']
5686,['3.9 in / 10 cm']
5687,['35']
5688,['162 mm']
5689,['162 mm']
5690,['9cm/3.5in']
5691,['3']
5692,['2.75 in / 7.0 cm']
5693,['23.Scm']
5694,[None]
5695,['Not found']
5696,['Not found']
5697,['Not found']
5698,['120 cm']
5699,['40 cm']
5700,['120mm']
5701,['20Omm']
5702,['Not found']
5703,['Not found']
5704,['Not found']
5705,['Not found']
5706,['Not found']
5707,['Not found']
5708,['Not found']
5709,['100 kg']
5710,['Not found']
5711,[None]
5712,['7.9in/20cm']
5713,['2.4in/6cm']
5714,['300 LB']
5715,['6']
5716,['Not found']
5717,['Not found']
5718,['15CM']
5719,['150 kg']
5720,['Not found']
5721,['65 pound']
5722,['Not found']
5723,['Not found']
5724,[['300411 W']]
5725,['7cm']
5726,['16.Scm']
5727,['8']
5728,['Not found']
5729,['Not found']
5730,['Not found']
5731,['Not found']
5732,['Not found']
5733,[['21 V']]
5734,[['6 v']]
5735,['48MM']
5736,['66.14cm']
5737,['70 CM']
5738,['4.6 lb']
5739,"['40""']"
5740,[None]
5741,['14.5cm/ 5.70in']
5742,['14.5cm/ 5.70in']
5743,['Not found']
5744,[None]
5745,['19.2cm/7.55inch']
5746,"['cm(13.8""']"
5747,"['cm(23.6""']"
5748,['60 LB']
5749,['177 ml']
5750,"[""350 'F (177C)""]"
5751,['Not found']
5752,[None]
5753,['14in']
5754,[None]
5755,[None]
5756,['Not found']
5757,['11.cm/4.3in']
5758,['150mm']
5759,[None]
5760,['Not found']
5761,['23.7cm']
5762,['23.7cm']
5763,['3.3 in']
5764,['7.Zin']
5765,['3.3 in']
5766,[None]
5767,['0.31in']
5768,['2.6 in / 6.7']
5769,[None]
5770,['Not found']
5771,['Not found']
5772,['50mm']
5773,['50mm']
5774,[['110 v']]
5775,['Not found']
5776,['43 LB']
5777,['13 cm']
5778,['35.5 cm']
5779,[None]
5780,['10.5cm/4.13in']
5781,[['12 v']]
5782,['Not found']
5783,[['12 v']]
5784,['10Ogsm']
5785,['Not found']
5786,['125 mg']
5787,['7']
5788,['3.9kg']
5789,['3.9 CM']
5790,['13cm']
5791,['36cm']
5792,['Not found']
5793,['28cm/11.02in']
5794,['Not found']
5795,['180em']
5796,['180em']
5797,['10.22 in /26.0 cm']
5798,['10.22 in /26.0 cm']
5799,['47 L']
5800,['Not found']
5801,['7.1 in / 18.0 cm']
5802,['18.0 cm']
5803,['Not found']
5804,['Not found']
5805,['8 OZ']
5806,['16.5']
5807,['16.5']
5808,['84.5 g']
5809,['Not found']
5810,['Not found']
5811,['20 cm']
5812,['20 cm']
5813,['Not found']
5814,['Not found']
5815,['150 (300 pages)']
5816,['Not found']
5817,['600 LB']
5818,['Not found']
5819,[['20 v']]
5820,['745 LB']
5821,['3.14in/8cm']
5822,['3.14in/8cm']
5823,['20CM']
5824,['4L']
5825,['20CM']
5826,['Not found']
5827,['Not found']
5828,[None]
5829,['Not found']
5830,['Not found']
5831,['Not found']
5832,['8']
5833,['H=6.5 cm']
5834,['Not found']
5835,['Not found']
5836,['11.8 cm']
5837,['11.8 cm']
5838,['Not found']
5839,['10 cm']
5840,['10 cm']
5841,['Not found']
5842,['Capacity: 5L']
5843,['Capacity: 5L']
5844,['20cm(8inch)']
5845,['110cm(43inch)']
5846,['Not found']
5847,['Not found']
5848,['Not found']
5849,['60cm']
5850,['60cm']
5851,[None]
5852,[None]
5853,['0.4 KG']
5854,['Not found']
5855,['27cm']
5856,[None]
5857,['27cm']
5858,['2.3 kg']
5859,['Not found']
5860,[None]
5861,['25 kg']
5862,['18Ocm']
5863,['7']
5864,['18Ocm']
5865,['285 LB']
5866,['8']
5867,['Not found']
5868,[None]
5869,['35cm']
5870,['2.09inch']
5871,['W=7.Sm']
5872,['H=6.2cm']
5873,['100 KG']
5874,['100 KG']
5875,['Not found']
5876,['BLR7E)##']
5877,['32MM']
5878,[None]
5879,['108mm/4.3in']
5880,['420']
5881,['Not found']
5882,[['300 w']]
5883,[None]
5884,['40 cm']
5885,[None]
5886,"['180 cm (71"" )']"
5887,['8']
5888,"['39.4""']"
5889,['Not found']
5890,['Not found']
5891,['Not found']
5892,['150 g']
5893,['Not found']
5894,['Not found']
5895,['4.72 in / 12 cm']
5896,['4.72 in / 12 cm']
5897,['25cm']
5898,['6']
5899,['Not found']
5900,['2 in / 5 cm']
5901,['Not found']
5902,['6']
5903,[None]
5904,"['14.5""']"
5905,"['7.6""']"
5906,"['7.6""']"
5907,['5cm']
5908,['5']
5909,['Not found']
5910,['150 kg']
5911,['Not found']
5912,['9cm']
5913,['Not found']
5914,"['30.5""']"
5915,"['43.75""']"
5916,['Not found']
5917,['Not found']
5918,['39cm']
5919,['65cm']
5920,['55cm']
5921,['18 g']
5922,"['20.5""']"
5923,['Not found']
5924,['2.08in']
5925,['2.08in']
5926,[None]
5927,"['29""']"
5928,['36.5 cm']
5929,['36.5 cm']
5930,['Not found']
5931,['1.5cm (0.59inch)']
5932,['150 Kg']
5933,[None]
5934,['800 lb']
5935,['Not found']
5936,['5cm']
5937,['Not found']
5938,['1']
5939,['130cm/50.7inch']
5940,['23cm']
5941,[None]
5942,[None]
5943,['Not found']
5944,['14.8 inch']
5945,['Not found']
5946,['Not found']
5947,['250 LB']
5948,['12 kg']
5949,['00 g']
5950,[None]
5951,"[['21 V', '21 v']]"
5952,['26 OZ']
5953,['8 G']
5954,['60cm/23.6in']
5955,['Not found']
5956,['Not found']
5957,[['1200 W']]
5958,['1.9 in / 5.0 cm']
5959,['Not found']
5960,['113 g']
5961,['Not found']
5962,['28 G']
5963,['6 X 4']
5964,['6 X 4']
5965,['11 cm']
5966,[None]
5967,[None]
5968,['Not found']
5969,['27cm']
5970,['5']
5971,['27cm']
5972,['Not found']
5973,[['44 W']]
5974,['Not found']
5975,['Not found']
5976,['8cm/3.14in']
5977,['8cm/3.14in']
5978,['07 G']
5979,['6']
5980,['6']
5981,"['16.9""']"
5982,['Not found']
5983,['Not found']
5984,['Not found']
5985,['Not found']
5986,['4.1in/10.5 cm']
5987,['4.1in/10.5 cm']
5988,['Not found']
5989,['Not found']
5990,['5.9 in / 15 cm']
5991,['3.1 in / 8 cm']
5992,['41cm x 21cm X Scm']
5993,['7']
5994,['5CM']
5995,['6']
5996,['Not found']
5997,['8']
5998,['6.6cm']
5999,['6.6cm']
6000,['47.16in /120cm']
6001,['/7.07in/18cm']
6002,['Not found']
6003,['Not found']
6004,['Not found']
6005,['113 G']
6006,[None]
6007,[None]
6008,['3 inches']
6009,['Not found']
6010,['2.6in']
6011,['6.7in']
6012,['13.2cm']
6013,['13.2cm']
6014,['13cm/5.12inch']
6015,['90 cm']
6016,['13.2cm']
6017,['13.2cm']
6018,[None]
6019,[None]
6020,['8']
6021,['33 CM']
6022,"['18""']"
6023,['339 OZ']
6024,['MAX$ 40cm']
6025,['0.79 in / 2 cm']
6026,['5 Pound']
6027,['746 ml']
6028,['84 cm']
6029,[['12 V']]
6030,['340 g']
6031,['Not found']
6032,['69 L']
6033,['54cm']
6034,"[['0 v', '12 V']]"
6035,['Not found']
6036,['1']
6037,['Not found']
6038,['150 pound']
6039,['300 lb']
6040,['Not found']
6041,"[""Frame Depth:0.8'""]"
6042,['4.4in / 11.2cm']
6043,['Not found']
6044,[['3 W']]
6045,['3']
6046,['50mm']
6047,['12in']
6048,[None]
6049,['12in']
6050,['3PCS']
6051,['8cm/3 Inch']
6052,[None]
6053,[None]
6054,['Not found']
6055,['21 cm']
6056,['21 cm']
6057,['0295 mm']
6058,[None]
6059,[None]
6060,['28 cm']
6061,['75 g']
6062,['550 LB']
6063,['1 L']
6064,['4.7 in / 12 cm']
6065,['4.7 in / 12 cm']
6066,['90 LB']
6067,['3.7inch']
6068,['6.2inch']
6069,[None]
6070,[None]
6071,['8CM']
6072,['Not found']
6073,['250 ml']
6074,['3.2in / 8.1cm']
6075,['3.2in / 8.1cm']
6076,[None]
6077,['16cm(6.29in)']
6078,['16cm(6.29in)']
6079,['2 LB']
6080,['14cm/5.Slin']
6081,['40 g']
6082,['13.4in']
6083,['8']
6084,['4.72 in / 12.00 cm']
6085,"[""cm(16'""]"
6086,['90 g']
6087,['Not found']
6088,['I8CM']
6089,['Not found']
6090,['Not found']
6091,['Not found']
6092,['Not found']
6093,['Not found']
6094,['Not found']
6095,['500 lb']
6096,['Not found']
6097,[None]
6098,"['4.9""']"
6099,['8']
6100,['Not found']
6101,['Not found']
6102,[['1800 W']]
6103,['Not found']
6104,['Not found']
6105,[None]
6106,[None]
6107,[None]
6108,['0']
6109,['0']
6110,['2']
6111,['220 mm']
6112,"['50cm/19.69""']"
6113,['2 mg']
6114,['Not found']
6115,['23 kg']
6116,['/2.28in']
6117,['Not found']
6118,['Not found']
6119,[['1 w']]
6120,['32 G']
6121,['Not found']
6122,['Not found']
6123,['68cm']
6124,['68cm']
6125,['3.25 inch']
6126,['Not found']
6127,['Not found']
6128,['765mm']
6129,['21cm/8.3in']
6130,['21cm/8.3in']
6131,['Not found']
6132,[None]
6133,['72cml']
6134,['25 cm']
6135,['200 LB']
6136,"['6"" |']"
6137,"['55""']"
6138,['Not found']
6139,['20.00 cm']
6140,[None]
6141,['1Ocm']
6142,['100cm']
6143,['Not found']
6144,['Not found']
6145,['Not found']
6146,[None]
6147,[None]
6148,['Not found']
6149,[['600 w']]
6150,['250 kg']
6151,['250 kg']
6152,['Not found']
6153,[['12.24 v']]
6154,"['4.92""']"
6155,['Not found']
6156,[['20 v']]
6157,['Not found']
6158,['Not found']
6159,['Not found']
6160,"[['220 V', '240 V']]"
6161,['5707']
6162,['185']
6163,['8']
6164,['300 mm']
6165,['175MM']
6166,['1.57 inch']
6167,['1']
6168,['Not found']
6169,['38.5cm']
6170,['8.5cm']
6171,['Not found']
6172,['Not found']
6173,['38.5 cm']
6174,['38.5 cm']
6175,['195in']
6176,['195in']
6177,['Not found']
6178,['4.91 in / 12.5 cm']
6179,['6OML']
6180,['35mm/1.37in']
6181,['35mm/1.37in']
6182,"['9 . 8""']"
6183,"['9 . 8""']"
6184,['6']
6185,['52 oz']
6186,['Not found']
6187,['Not found']
6188,['Not found']
6189,['Not found']
6190,['Not found']
6191,['9.5cm']
6192,['8.2cm']
6193,['Not found']
6194,['Not found']
6195,['8']
6196,['180mm']
6197,['655mm']
6198,[None]
6199,['2.6 in / 6.5 cm']
6200,['2.6 in / 6.5 cm']
6201,['100 cm']
6202,['100 cm']
6203,['5']
6204,['5']
6205,['100mm/']
6206,[None]
6207,['5.5 lb']
6208,['22.00cm/8.65in]']
6209,['22.00cm/8.65in]']
6210,['Not found']
6211,['Not found']
6212,['3.0 in / 1.9 cm']
6213,['3.0 in / 1.9 cm']
6214,['5.1 in / 13 cm']
6215,['80 mL']
6216,['128 G']
6217,['Not found']
6218,['6cm']
6219,['5.5CM']
6220,['1OCM']
6221,[None]
6222,['5 inch']
6223,['4.82inch']
6224,['4.25inch']
6225,['4.82inch']
6226,['10ft']
6227,['10ft']
6228,['Not found']
6229,[['10 W']]
6230,['Not found']
6231,['Not found']
6232,[['188 w']]
6233,[None]
6234,['21cm/8.3in']
6235,['59in/150cm']
6236,[None]
6237,['59in/150cm']
6238,['Not found']
6239,['Not found']
6240,['3.3 in / 8.4 cm']
6241,['115 g']
6242,[None]
6243,['Not found']
6244,['20 L']
6245,['8']
6246,['1']
6247,['Not found']
6248,['Not found']
6249,['Not found']
6250,['35cm']
6251,['89X']
6252,"['62.99""']"
6253,['320 LB']
6254,['3.Scm / 1.4inches']
6255,[['1.8 W']]
6256,['Not found']
6257,['Not found']
6258,['Not found']
6259,['330 lb']
6260,['Not found']
6261,['Not found']
6262,['24.3 LB']
6263,['4.3 in / 11']
6264,['Not found']
6265,[['4 W']]
6266,['Not found']
6267,[None]
6268,['43 cm']
6269,['220 lb']
6270,['Not found']
6271,['Capacita di 1.16 6']
6272,['189 mm']
6273,['14.75cm']
6274,['3.93in /10cm']
6275,['3.93in /10cm']
6276,['31.5 cml 12.40 inch']
6277,['4.17 inch']
6278,['31.7 kg']
6279,['11.0 in /28.0 cm']
6280,['11.0 in /28.0 cm']
6281,['Not found']
6282,"['6""wide']"
6283,"['6""wide']"
6284,['21inch']
6285,['21inch']
6286,['3Ocmx6Ocm']
6287,['4 g']
6288,['13 CM']
6289,['1.4 Oz']
6290,['15cm']
6291,['Not found']
6292,['Not found']
6293,['Not found']
6294,['Not found']
6295,[['17 W']]
6296,['5. 3iM/ 1 3 . 5 €m']
6297,['Not found']
6298,[None]
6299,['1 Ocm']
6300,['1 Ocm']
6301,['Not found']
6302,[['1300 w']]
6303,['Not found']
6304,['60 ml']
6305,['Crystal Size: 0.51*0.51inch']
6306,['Crystal Size: 0.51*0.51inch']
6307,['Size Total Length: 10 inch:']
6308,['7.48in / 19 cm']
6309,['7.48in / 19 cm']
6310,['0.31 POUND']
6311,['13.7CM']
6312,['#8TT-']
6313,[None]
6314,['Not found']
6315,['948 L']
6316,['Not found']
6317,['3.1 in / 8 cm']
6318,['7 in / 18 cm']
6319,['3.1 in / 8 cm']
6320,['4 cm /']
6321,['295.5 g']
6322,"['30.75""']"
6323,['Not found']
6324,['Not found']
6325,['Not found']
6326,['20.5 inch']
6327,[None]
6328,[None]
6329,['Not found']
6330,['208']
6331,['208']
6332,[None]
6333,[None]
6334,['0 l']
6335,"['0.9""']"
6336,['Simce 1870']
6337,['Simce 1870']
6338,[None]
6339,['Not found']
6340,['70 mm']
6341,['36.5 mm']
6342,['Not found']
6343,['0.8inch']
6344,['0.8inch']
6345,[None]
6346,[None]
6347,['Not found']
6348,['Not found']
6349,['5.9 in / 15 cm']
6350,['5.9 in / 15 cm']
6351,['Not found']
6352,['Not found']
6353,['Not found']
6354,['Not found']
6355,['Not found']
6356,['Not found']
6357,[['12 V']]
6358,['16']
6359,['16']
6360,['0.6 inch']
6361,['13.2cm']
6362,['13.2cm']
6363,['Not found']
6364,['Not found']
6365,['Not found']
6366,['300 LB']
6367,['0140 g']
6368,[['650 W']]
6369,['Not found']
6370,['Not found']
6371,['Not found']
6372,['I5cm']
6373,['I5cm']
6374,['10.Scm']
6375,['60cm']
6376,['33 Lb']
6377,[['12 V']]
6378,['Not found']
6379,['2.7 in / 7 cm']
6380,['2.7 in / 7 cm']
6381,['11.02 in / 28 cm']
6382,['11.02 in / 28 cm']
6383,['H135*W1oSmm']
6384,['40.5cm/15.94in']
6385,['Not found']
6386,['8cm']
6387,['30.5cm']
6388,['14.3 cm']
6389,['2.5 in / 6.4 cm']
6390,[None]
6391,['63 cm']
6392,['63 cm']
6393,['Not found']
6394,"['""(98mm)']"
6395,['Not found']
6396,['3']
6397,['8.0 cm']
6398,['Not found']
6399,['Not found']
6400,['Not found']
6401,['Not found']
6402,['0.76 kg']
6403,['(4.5inch)']
6404,['(4.5inch)']
6405,['(15. 7inch)']
6406,"['12.5""']"
6407,"['4.3""']"
6408,['Not found']
6409,['Not found']
6410,['398.9 g']
6411,['4.5 Inches']
6412,['1']
6413,[None]
6414,[None]
6415,['6.Scm']
6416,['82 g']
6417,['Not found']
6418,['6.5CM']
6419,['Not found']
6420,['12 in']
6421,['12.07 in;']
6422,['Not found']
6423,"['7.48""']"
6424,"['7.48""']"
6425,"['22""']"
6426,['3Omm']
6427,['3. 2cm']
6428,['3. 2cm']
6429,['4. Scm']
6430,['60 cm']
6431,['4 inch']
6432,['4 inch']
6433,['47 inch']
6434,['3']
6435,['500 ml']
6436,['0.98in']
6437,['0.98in']
6438,['Not found']
6439,['Not found']
6440,[['14 W']]
6441,['2 G']
6442,['125']
6443,['Not found']
6444,['300 LB']
6445,[None]
6446,"['4.25""']"
6447,['Not found']
6448,['2 kg']
6449,['265 Lb']
6450,['2.36in /6cm']
6451,['2.36in /6cm']
6452,['2.36in /6cm']
6453,['Not found']
6454,['3']
6455,['8.2 in / 21 cm']
6456,['77 LB']
6457,['1']
6458,['1']
6459,[None]
6460,['9.8 IN']
6461,[None]
6462,[None]
6463,['80.Omm/3.1in']
6464,['80.Omm/3.1in']
6465,['Not found']
6466,"['36.6""']"
6467,['2.0 cm']
6468,['2.0 cm']
6469,['Not found']
6470,['Not found']
6471,['5.11in / 13cm']
6472,['5']
6473,['10 cm']
6474,['Not found']
6475,['180 cm']
6476,['Not found']
6477,"[['1100 w', '1100 w', '1500 w', '1200 w']]"
6478,['Not found']
6479,['Not found']
6480,['6 oz / 177 mL Mug']
6481,['6 oz / 177 mL Mug']
6482,['10cm']
6483,['/35cm']
6484,['10.5 kg']
6485,['3.5 in / 9 cm']
6486,['3.5 in / 9 cm']
6487,['59mm']
6488,['202mm']
6489,['Not found']
6490,['88096 OZ']
6491,"['5 cm( 2""']"
6492,[['120 V']]
6493,['Not found']
6494,['Not found']
6495,['Not found']
6496,[None]
6497,['Not found']
6498,['Not found']
6499,['Not found']
6500,['Not found']
6501,['Not found']
6502,[None]
6503,[None]
6504,['0']
6505,['4 G']
6506,[None]
6507,[None]
6508,['Not found']
6509,['Not found']
6510,['13in']
6511,['55.12in']
6512,['120 g']
6513,['Z2cm']
6514,['473 ml']
6515,['Not found']
6516,['Not found']
6517,['(0.2inch)']
6518,[None]
6519,['(0.2inch)']
6520,['7.47in / 19 cm']
6521,['7.47in / 19 cm']
6522,['Not found']
6523,[['125 V']]
6524,[['5 w']]
6525,['Not found']
6526,['1']
6527,"['\'-15""']"
6528,['I1cm']
6529,['0']
6530,['I1cm']
6531,['Not found']
6532,['Not found']
6533,['Not found']
6534,['Not found']
6535,['16.9in/43cm']
6536,['22 L']
6537,['55 ml']
6538,[None]
6539,[None]
6540,['16.3 cm']
6541,['30cm/11.8lin']
6542,['1']
6543,['Not found']
6544,['Not found']
6545,['2']
6546,['0 2.2 cm']
6547,['Not found']
6548,['Not found']
6549,['3']
6550,['36cm/14.17in']
6551,['Not found']
6552,['Not found']
6553,['Not found']
6554,['Not found']
6555,['Not found']
6556,['Not found']
6557,['Not found']
6558,['4CM']
6559,['1 lb']
6560,['2 LB']
6561,['Not found']
6562,['Not found']
6563,[['12 v']]
6564,['0.98 in / 2.5 cm']
6565,['Not found']
6566,['Not found']
6567,['D:27cm']
6568,['(75X18Ocm)']
6569,['AveruuE4z0i3e2L0']
6570,[['1 V']]
6571,['21cm']
6572,['21cm']
6573,['Not found']
6574,['Not found']
6575,['Not found']
6576,['Not found']
6577,['Not found']
6578,[None]
6579,['18cm']
6580,['18cm']
6581,['34cm']
6582,[None]
6583,[None]
6584,[['12 V']]
6585,['Not found']
6586,['22.8inch']
6587,['Not found']
6588,['9.0 in / 23 cm']
6589,['4.3 in / 11 cm']
6590,['4.3 in / 11 cm']
6591,"['cm(17.3""']"
6592,['150']
6593,['3.54in/9.Ocm']
6594,['3.54in/9.Ocm']
6595,['8']
6596,['5CM']
6597,['150']
6598,['8.46in/21.5cm']
6599,['1']
6600,['6.29in/16.00cm']
6601,['6.29in/16.00cm']
6602,['Not found']
6603,['2.0 in / 5.0 cm']
6604,['2.0 in / 5.0 cm']
6605,['Not found']
6606,['90cm']
6607,['90cm']
6608,['473 ml']
6609,['Not found']
6610,['Not found']
6611,['Not found']
6612,['Not found']
6613,['Not found']
6614,[None]
6615,"['4.7""']"
6616,"['3.6""']"
6617,['32cm']
6618,['30cm']
6619,[None]
6620,['30cm']
6621,['Not found']
6622,['Not found']
6623,['130 mm']
6624,['130 mm']
6625,['800 cl']
6626,['4']
6627,[None]
6628,['15 cm']
6629,[None]
6630,[None]
6631,[None]
6632,['Not found']
6633,['Not found']
6634,['Not found']
6635,['Not found']
6636,[['120 v']]
6637,[['48 W']]
6638,['Not found']
6639,['15cm/5.9in']
6640,['15cm/5.9in']
6641,['Not found']
6642,['Not found']
6643,['Not found']
6644,['Not found']
6645,['Not found']
6646,"['61mm/2-3/8""']"
6647,"['61mm/2-3/8""']"
6648,['7.6']
6649,['Not found']
6650,['Not found']
6651,[None]
6652,['1.57in']
6653,['1.57in']
6654,['Not found']
6655,['Not found']
6656,['91.8 cm']
6657,['36cm']
6658,['63cm']
6659,['4.3in/1Icm']
6660,[None]
6661,['350 POUND']
6662,['0']
6663,['Not found']
6664,['Not found']
6665,['0']
6666,['Not found']
6667,['2lcm']
6668,['11.8in/30cm']
6669,['11.8in/30cm']
6670,[None]
6671,['Not found']
6672,['17.6 Oz']
6673,['6.5CM']
6674,['Not found']
6675,['Not found']
6676,['Not found']
6677,['14CMIS.51IN']
6678,['0.1IN/O.2SCM']
6679,[['10 V']]
6680,[['135 W']]
6681,['Not found']
6682,['50cm']
6683,[['65 W']]
6684,['Not found']
6685,['160 cm']
6686,['160 cm']
6687,[None]
6688,['22.5 lb']
6689,['F~25cm']
6690,[None]
6691,['5.9 in / 15.0 cm']
6692,['5.9 in / 15.0 cm']
6693,['1']
6694,['1']
6695,['Not found']
6696,['38.1 cm']
6697,['3']
6698,['Not found']
6699,['1.2 in / 3 cm']
6700,[None]
6701,['5']
6702,['2.4in/6cm']
6703,['1']
6704,['6cm/2.36inch']
6705,['6cm/2.36inch']
6706,"['23.6""']"
6707,"['28""']"
6708,['1']
6709,"['cm(16.1""']"
6710,['4']
6711,[None]
6712,[None]
6713,['1 g']
6714,['Not found']
6715,['Not found']
6716,['25.5 cm']
6717,['25.5 cm']
6718,['190MM']
6719,['3.Oin']
6720,['Not found']
6721,['1Ocm/3.93in']
6722,['1Ocm/3.93in']
6723,[None]
6724,['5']
6725,[None]
6726,[None]
6727,[None]
6728,['18.5 inch']
6729,['16.5 in / 42 cm']
6730,['16.5 in / 42 cm']
6731,['4 G']
6732,['16 cm']
6733,['Not found']
6734,['125mm']
6735,['187 cm']
6736,['Not found']
6737,['108 in']
6738,[None]
6739,['3 In']
6740,['12 In']
6741,['21.Ocm']
6742,['86< W']
6743,[None]
6744,['1OOCM']
6745,['1OOCM']
6746,['60 cm']
6747,['40 KG']
6748,['3']
6749,"['3.5""']"
6750,['1.5*']
6751,['11.2 in /28.5 cm']
6752,['11.2 in /28.5 cm']
6753,['Not found']
6754,['Not found']
6755,['3 l']
6756,['Not found']
6757,[['1300 W']]
6758,['Not found']
6759,['Not found']
6760,[['750 w']]
6761,[['220 v']]
6762,['22 cm']
6763,[None]
6764,['1. Scm']
6765,['Not found']
6766,[['1355 W']]
6767,['360 Lb']
6768,"['11""']"
6769,"['11""']"
6770,['Not found']
6771,['Not found']
6772,['Not found']
6773,['Not found']
6774,['Not found']
6775,['4.9inch']
6776,[None]
6777,[None]
6778,['46cm']
6779,['Not found']
